w_time_s	WL_set	Mon	Brewer	BrewerDark	Brewer_dk	NLK	Brewer_dk_NL	BrewNL_Mon	Brewermicrom	Peak_steps	FWHM_steps	slit	mwl
3536881112	325.00052574369	8.741627e-07	4416	342	1018.5	0.34433344335438	350.70361205643	401188030.62225	5479	5399.032466553	85.744707958279	1	325.579801405766
3536881119	325.00052574369	8.772894e-07	4820	342	1119.5	0.67902807650531	760.1719316477	866500759.78086	5474	5399.032466553	85.744707958279	1	325.545549969092
3536881126	325.00052574369	8.800725e-07	7119	342	1694.25	1.0776289118231	1825.7727838564	2074570883.4856	5469	5399.032466553	85.744707958279	1	325.511294597914
3536881133	325.00052574369	8.716266e-07	9679	342	2334.25	1.2350749653885	2882.9737379582	3307578885.2224	5464	5399.032466553	85.744707958279	1	325.47703529223
3536881140	325.00052574369	8.682129e-07	12375	342	3008.25	1.3315346182197	4005.5890152595	4613602280.3388	5459	5399.032466553	85.744707958279	1	325.442772052042
3536881147	325.00052574369	8.6976e-07	15640	342	3824.5	1.4114173757499	5397.9657535556	6206270412.0166	5454	5399.032466553	85.744707958279	1	325.408504877348
3536881154	325.00052574369	8.689007e-07	18815	342	4618.25	1.467202954099	6775.9100427678	7798255937.3791	5449	5399.032466553	85.744707958279	1	325.37423376815
3536881161	325.00052574369	8.707239e-07	22563	342	5555.25	1.5120839972371	8400.0046256517	9647150635.9842	5444	5399.032466553	85.744707958279	1	325.339958724446
3536881169	325.00052574369	8.765336e-07	25142	342	6200	1.5350998637165	9517.6191550422	10858247938.29	5439	5399.032466553	85.744707958279	1	325.305679746238
3536881176	325.00052574369	8.693737e-07	27882	342	6885	1.5574579387308	10723.097908162	12334279157.699	5434	5399.032466553	85.744707958279	1	325.271396833524
3536881183	325.00052574369	8.712526e-07	30688	342	7586.5	1.5811425906066	11995.338263637	13767922487.276	5429	5399.032466553	85.744707958279	1	325.237109986306
3536881190	325.00052574369	8.736467e-07	33177	342	8208.75	1.6036398407976	13163.878543147	15067736813.001	5424	5399.032466553	85.744707958279	1	325.202819204582
3536881197	325.00052574369	8.799464e-07	35913	342	8892.75	1.6295658692408	14491.321883691	16468414307.612	5419	5399.032466553	85.744707958279	1	325.168524488354
3536881204	325.00052574369	8.726005e-07	37872	342	9382.5	1.6484509680247	15466.591207492	17724710457.411	5414	5399.032466553	85.744707958279	1	325.13422583762
3536881211	325.00052574369	8.823234e-07	40347	342	10001.25	1.672420807515	16726.29860116	18957106431.904	5409	5399.032466553	85.744707958279	1	325.099923252382
3536881218	325.00052574369	8.754607e-07	41951	342	10402.25	1.6881198273117	17560.244473653	20058289850.879	5404	5399.032466553	85.744707958279	1	325.065616732638
3536881225	325.00052574369	8.738987e-07	42200	342	10464.5	1.6905828211594	17691.103932022	20243884024.57	5399	5399.032466553	85.744707958279	1	325.03130627839
3536881232	325.00052574369	8.676919e-07	41228	342	10221.5	1.6810136107673	17182.480622458	19802513567.844	5394	5399.032466553	85.744707958279	1	324.996991889636
3536881239	325.00052574369	8.701047e-07	39575	342	9808.25	1.6649275682441	16330.02582123	18767886004.098	5389	5399.032466553	85.744707958279	1	324.962673566378
3536881247	325.00052574369	8.718098e-07	37405	342	9265.75	1.64394011587	15232.338128623	17472088669.596	5384	5399.032466553	85.744707958279	1	324.928351308614
3536881254	325.00052574369	8.772286e-07	35506	342	8791	1.6256622695483	14291.197011599	16291303101.151	5379	5399.032466553	85.744707958279	1	324.894025116346
3536881261	325.00052574369	8.725427e-07	33021	342	8169.75	1.6021922293132	13089.509965432	15001569511.076	5374	5399.032466553	85.744707958279	1	324.859694989572
3536881268	325.00052574369	8.751956e-07	31126	342	7696	1.5850005348378	12198.164116112	13937643329.23	5369	5399.032466553	85.744707958279	1	324.825360928294
3536881275	325.00052574369	8.787883e-07	28369	342	7006.75	1.5614578992887	10940.745135841	12449807463.119	5364	5399.032466553	85.744707958279	1	324.79102293251
3536881282	325.00052574369	8.852035e-07	25469	342	6281.75	1.5378082112353	9660.1267309271	10912888088.363	5359	5399.032466553	85.744707958279	1	324.756681002222
3536881289	325.00052574369	8.799834e-07	22370	342	5507	1.5101797832206	8316.5600661956	9450814715.5908	5354	5399.032466553	85.744707958279	1	324.722335137428
3536881296	325.00052574369	8.676836e-07	18939	342	4649.25	1.4690106594546	6829.7978084691	7871299870.6776	5349	5399.032466553	85.744707958279	1	324.68798533813
3536881303	325.00052574369	8.68109e-07	15560	342	3804.5	1.4097589359016	5363.4278716377	6178288523.2589	5344	5399.032466553	85.744707958279	1	324.653631604326
3536881310	325.00052574369	8.748536e-07	12717	342	3093.75	1.3412730946163	4149.5636364693	4743152038.7746	5339	5399.032466553	85.744707958279	1	324.619273936018
3536881317	325.00052574369	8.752845e-07	10131	342	2447.25	1.2545292376075	3070.146676735	3507598588.499	5334	5399.032466553	85.744707958279	1	324.584912333204
3536881325	325.00052574369	8.703706e-07	7188	342	1711.5	1.0833143600875	1854.0925272898	2130233405.5055	5329	5399.032466553	85.744707958279	1	324.550546795886
3536881332	325.00052574369	8.763264e-07	5066	342	1181	0.83337981216385	984.22155816551	1123122113.1367	5324	5399.032466553	85.744707958279	1	324.516177324062
3536881339	325.00052574369	8.803832e-07	4377	342	1008.75	0.34022395401502	343.20091361265	389831284.39144	5319	5399.032466553	85.744707958279	1	324.481803917734
3536881346	325.00052574369	8.793994e-07	3885	342	885.75	0.17308188189397	153.30727688759	174331796.09582	5314	5399.032466553	85.744707958279	1	324.4474265769
3536881353	325.00052574369	8.740367e-07	3333	342	747.75	0.059807709098161	44.72121447815	51166289.10222	5309	5399.032466553	85.744707958279	1	324.413045301562
3536881360	325.00052574369	8.791574e-07	3320	342	744.5	0.059530775307033	44.320662216086	50412659.002912	5304	5399.032466553	85.744707958279	1	324.378660091718
3536881367	325.00052574369	8.804647e-07	3341	342	749.75	0.060000122050328	44.985091507234	51092441.874426	5299	5399.032466553	85.744707958279	1	324.34427094737
3536881374	325.00052574369	8.681797e-07	2485	342	535.75	0.03930826156818	21.059401135153	24256961.012971	5294	5399.032466553	85.744707958279	1	324.309877868516
3536881381	325.00052574369	8.843584e-07	1437	342	273.75	0.035781636143764	9.7952228943554	11076078.312091	5289	5399.032466553	85.744707958279	1	324.275480855158
3536881388	325.00052574369	8.748214e-07	720	342	94.5	0.023118808501345	2.1847274033771	2497341.0611322	5284	5399.032466553	85.744707958279	1	324.241079907294
3536881395	325.00052574369	8.758758e-07	572	342	57.5	0.0032073141164284	0.18442056169463	210555.60810635	5279	5399.032466553	85.744707958279	1	324.206675024926
3536881402	325.00052574369	8.750818e-07	520	342	44.5	0.0002091412251286	0.0093067845182226	10635.330912176	5274	5399.032466553	85.744707958279	1	324.172266208052
3536881410	325.00052574369	8.735006e-07	516	342	43.5	0.00015517461379988	0.0067500957002946	7727.6371650971	5269	5399.032466553	85.744707958279	1	324.137853456674
3536881417	325.00052574369	8.769726e-07	466	342	31	7.9747521329345e-07	2.4721731612097e-05	28.189856344539	5264	5399.032466553	85.744707958279	1	324.10343677079
3536881424	325.00052574369	8.799504e-07	426	342	21	7.0817323951554e-10	1.4871638029826e-08	0.016900541246218	5259	5399.032466553	85.744707958279	1	324.069016150402
3536881431	325.00052574369	8.679025e-07	393	342	12.75	1.4011532157862e-13	1.7864703501275e-12	2.05837677634e-06	5254	5399.032466553	85.744707958279	1	324.034591595508
3536881438	325.00052574369	8.768035e-07	365	342	5.75	7.5662347360504e-18	4.350584973229e-17	4.961869989375e-11	5249	5399.032466553	85.744707958279	1	324.00016310611
3536881445	325.00052574369	8.762684e-07	349	342	1.75	7.3562984787052e-21	1.2873522337734e-20	1.4691300448281e-14	5244	5399.032466553	85.744707958279	1	323.965730682206
3536881455	325.00052574369	8.658911e-07	351	342	2.25	1.8565639540011e-20	4.1772688965025e-20	4.8242427904647e-14	4730	4882.5507352005	79.94888131162	2	323.97161158462
3536881463	325.00052574369	8.754876e-07	370	342	7	5.361246231563e-17	3.7528723620941e-16	4.2866082421888e-10	4735	4882.5507352005	79.94888131162	2	324.006030301755
3536881470	325.00052574369	8.758457e-07	393	342	12.75	1.4011532157862e-13	1.7864703501275e-12	2.039708992266e-06	4740	4882.5507352005	79.94888131162	2	324.04044519128
3536881477	325.00052574369	8.716361e-07	425	342	20.75	5.6962891913794e-10	1.1819800072112e-08	0.013560475606864	4745	4882.5507352005	79.94888131162	2	324.074856253195
3536881484	325.00052574369	8.716697e-07	456	342	28.5	1.8209134476827e-07	5.1896033258958e-06	5.9536351050126	4750	4882.5507352005	79.94888131162	2	324.1092634875
3536881491	325.00052574369	8.704506e-07	499	342	39.25	3.641760803125e-05	0.0014293911152266	1642.1277844217	4755	4882.5507352005	79.94888131162	2	324.143666894195
3536881498	325.00052574369	8.678436e-07	523	342	45.25	0.00025906024987841	0.011722476306998	13507.590891951	4760	4882.5507352005	79.94888131162	2	324.17806647328
3536881505	325.00052574369	8.771175e-07	551	342	52.25	0.0013345799559805	0.069731802699982	79501.096147303	4765	4882.5507352005	79.94888131162	2	324.212462224755
3536881513	325.00052574369	8.737715e-07	675	342	83.25	0.019506288037413	1.6238984791146	1858493.3007252	4770	4882.5507352005	79.94888131162	2	324.24685414862
3536881520	325.00052574369	8.706987e-07	1476	342	283.5	0.035393362026651	10.034018134555	11524099.133897	4775	4882.5507352005	79.94888131162	2	324.281242244875
3536881527	325.00052574369	8.712248e-07	2708	342	591.5	0.047075950745853	27.845424866172	31961239.930466	4780	4882.5507352005	79.94888131162	2	324.31562651352
3536881534	325.00052574369	8.838076e-07	3388	342	761.5	0.061520783405299	46.848076563135	53007098.562102	4785	4882.5507352005	79.94888131162	2	324.350006954555
3536881541	325.00052574369	8.770625e-07	3282	342	735	0.058942283891165	43.322578660006	49395087.191627	4790	4882.5507352005	79.94888131162	2	324.38438356798
3536881548	325.00052574369	8.689859e-07	3408	342	766.5	0.06240074222092	47.830168912335	55041363.631257	4795	4882.5507352005	79.94888131162	2	324.418756353795
3536881555	325.00052574369	8.814594e-07	3835	342	873.25	0.15019324414623	131.15625045069	148794431.65583	4800	4882.5507352005	79.94888131162	2	324.453125312
3536881562	325.00052574369	8.803514e-07	4404	342	1015.5	0.34292204758952	348.23733932715	395566292.42272	4805	4882.5507352005	79.94888131162	2	324.487490442595
3536881569	325.00052574369	8.792484e-07	4771	342	1107.25	0.60097414155865	665.42861824082	756815273.40944	4810	4882.5507352005	79.94888131162	2	324.52185174558
3536881576	325.00052574369	8.666255e-07	6809	342	1616.75	1.0508124737752	1698.901066976	1960363579.1654	4815	4882.5507352005	79.94888131162	2	324.556209220955
3536881583	325.00052574369	8.817325e-07	10551	342	2552.25	1.271153221419	3244.3008093666	3679461525.3114	4820	4882.5507352005	79.94888131162	2	324.59056286872
3536881591	325.00052574369	8.769476e-07	14186	342	3461	1.3791272908805	4773.1595537374	5442924473.1811	4825	4882.5507352005	79.94888131162	2	324.624912688875
3536881598	325.00052574369	8.674518e-07	17520	342	4294.5	1.4467265547451	6212.9671893527	7162319784.6297	4830	4882.5507352005	79.94888131162	2	324.65925868142
3536881605	325.00052574369	8.668077e-07	20161	342	4954.75	1.4855093612607	7360.3275077066	8491303789.4179	4835	4882.5507352005	79.94888131162	2	324.693600846355
3536881612	325.00052574369	8.77962e-07	22826	342	5621	1.5146269068623	8513.7178434732	9697137055.4456	4840	4882.5507352005	79.94888131162	2	324.72793918368
3536881619	325.00052574369	8.770145e-07	25277	342	6233.75	1.5362212125948	9576.4189840129	10919339399.762	4845	4882.5507352005	79.94888131162	2	324.762273693395
3536881626	325.00052574369	8.793964e-07	27415	342	6768.25	1.5536499046245	10515.490966975	11957623395.973	4850	4882.5507352005	79.94888131162	2	324.7966043755
3536881633	325.00052574369	8.741086e-07	30317	342	7493.75	1.577910914006	11824.469911832	13527460903.407	4855	4882.5507352005	79.94888131162	2	324.830931229995
3536881640	325.00052574369	8.726507e-07	32778	342	8109	1.5999461247223	12973.963125373	14867303865.537	4860	4882.5507352005	79.94888131162	2	324.86525425688
3536881647	325.00052574369	8.766364e-07	35562	342	8805	1.6261987303101	14318.67982038	16333658767.056	4865	4882.5507352005	79.94888131162	2	324.899573456155
3536881654	325.00052574369	8.770914e-07	38360	342	9504.5	1.6531679067124	15712.534369348	17914363736.035	4870	4882.5507352005	79.94888131162	2	324.93388882782
3536881661	325.00052574369	8.721956e-07	41369	342	10256.75	1.6823948639738	17255.903521063	19784442298.337	4875	4882.5507352005	79.94888131162	2	324.968200371875
3536881669	325.00052574369	8.773904e-07	42817	342	10618.75	1.6967296942705	18017.148441035	20534927714.088	4880	4882.5507352005	79.94888131162	2	325.00250808832
3536881676	325.00052574369	8.693579e-07	42493	342	10537.75	1.6934934603104	17845.610711386	20527346345.373	4885	4882.5507352005	79.94888131162	2	325.036811977155
3536881683	325.00052574369	8.786125e-07	41099	342	10189.25	1.6797515852579	17115.408840089	19480042498.928	4890	4882.5507352005	79.94888131162	2	325.07111203838
3536881690	325.00052574369	8.776514e-07	39125	342	9695.75	1.6605688474507	16100.46040267	18344937867.894	4895	4882.5507352005	79.94888131162	2	325.105408271995
3536881697	325.00052574369	8.740305e-07	36742	342	9100	1.6375434715379	14901.645590995	17049342775.79	4900	4882.5507352005	79.94888131162	2	325.139700678
3536881704	325.00052574369	8.644987e-07	33670	342	8332	1.6082417604623	13399.870348172	15500162519.819	4905	4882.5507352005	79.94888131162	2	325.173989256395
3536881711	325.00052574369	8.750709e-07	31168	342	7706.5	1.5853728839543	12217.676130194	13961927119.498	4910	4882.5507352005	79.94888131162	2	325.20827400718
3536881718	325.00052574369	8.780015e-07	27729	342	6846.75	1.5562078382351	10654.966016436	12135475869.274	4915	4882.5507352005	79.94888131162	2	325.242554930355
3536881725	325.00052574369	8.695394e-07	24909	342	6141.75	1.5331522612383	9416.2379004601	10828995098.394	4920	4882.5507352005	79.94888131162	2	325.27683202592
3536881732	325.00052574369	8.622378e-07	22277	342	5483.75	1.5092500824899	8276.3501398542	9598686278.7205	4925	4882.5507352005	79.94888131162	2	325.311105293875
3536881740	325.00052574369	8.681718e-07	19280	342	4734.5	1.4738509094059	6977.9471305823	8037518761.3584	4930	4882.5507352005	79.94888131162	2	325.34537473422
3536881747	325.00052574369	8.701311e-07	16045	342	3925.75	1.4196123494369	5573.0431808018	6404831617.6744	4935	4882.5507352005	79.94888131162	2	325.379640346955
3536881754	325.00052574369	8.642818e-07	13102	342	3190	1.3517812936465	4312.1823267322	4989324461.92	4940	4882.5507352005	79.94888131162	2	325.41390213208
3536881761	325.00052574369	8.741794e-07	9991	342	2412.25	1.2486891009738	3012.1502838241	3445688932.7569	4945	4882.5507352005	79.94888131162	2	325.448160089595
3536881768	325.00052574369	8.643435e-07	7317	342	1743.75	1.0936781241222	1907.1012289381	2206415885.5109	4950	4882.5507352005	79.94888131162	2	325.4824142195
3536881775	325.00052574369	8.7253e-07	4584	342	1060.5	0.3982300453555	422.3229630995	484021137.49614	4955	4882.5507352005	79.94888131162	2	325.516664521795
3536881782	325.00052574369	8.584726e-07	4522	342	1045	0.36839586596462	384.97367993303	448440264.64331	4960	4882.5507352005	79.94888131162	2	325.55091099648
3536881789	325.00052574369	8.652765e-07	3512	342	792.5	0.069946248005753	55.432401544559	64063223.19462	4965	4882.5507352005	79.94888131162	2	325.585153643555
3536881796	325.00052574369	8.653299e-07	3238	342	724	0.058576846176586	42.409636631848	49009789.944677	4970	4882.5507352005	79.94888131162	2	325.61939246302
3536881803	325.00052574369	8.704181e-07	2007	342	416.25	0.038531775483133	16.038851544854	18426606.184837	4975	4882.5507352005	79.94888131162	2	325.653627454875
3536881811	325.00052574369	8.720535e-07	1090	342	187	0.03559712623418	6.6566626057917	7633319.0633278	4980	4882.5507352005	79.94888131162	2	325.68785861912
3536881818	325.00052574369	8.721696e-07	632	342	72.5	0.013014671055058	0.94356365149174	1081857.9912574	4985	4882.5507352005	79.94888131162	2	325.722085955755
