             NaN   5.0000000e+00   5.0000000e+00   5.0000000e+00   5.0000000e+00   5.0000000e+00   7.0000000e+01   7.0000000e+01   7.0000000e+01   7.0000000e+01   7.0000000e+01   7.5000000e+01   7.5000000e+01   7.5000000e+01   7.5000000e+01   7.5000000e+01   1.1700000e+02   1.1700000e+02   1.1700000e+02   1.1700000e+02   1.1700000e+02   1.2600000e+02   1.2600000e+02   1.2600000e+02   1.2600000e+02   1.2600000e+02   1.5100000e+02   1.5100000e+02   1.5100000e+02   1.5100000e+02   1.5100000e+02   1.6600000e+02   1.6600000e+02   1.6600000e+02   1.6600000e+02   1.6600000e+02
             NaN   1.0000000e+00   2.0000000e+00   3.0000000e+00   4.0000000e+00   5.0000000e+00   1.0000000e+00   2.0000000e+00   3.0000000e+00   4.0000000e+00   5.0000000e+00   1.0000000e+00   2.0000000e+00   3.0000000e+00   4.0000000e+00   5.0000000e+00   1.0000000e+00   2.0000000e+00   3.0000000e+00   4.0000000e+00   5.0000000e+00   1.0000000e+00   2.0000000e+00   3.0000000e+00   4.0000000e+00   5.0000000e+00   1.0000000e+00   2.0000000e+00   3.0000000e+00   4.0000000e+00   5.0000000e+00   1.0000000e+00   2.0000000e+00   3.0000000e+00   4.0000000e+00   5.0000000e+00
   3.0270000e+03   1.8349719e-05   1.9648053e-05   1.8064898e-05   2.0452039e-05   1.8349719e-05   2.1360033e-04   2.3842798e-04   1.9000256e-04   1.5251510e-04   1.3497134e-04   5.0028176e-05   5.0028176e-05   5.0028176e-05   5.8194188e-05   4.9217743e-05   5.3013290e-05   5.0309882e-05   5.2449287e-05   5.0223786e-05   5.1603118e-05   1.9731804e-05   1.9009929e-05   1.9559132e-05   2.1031538e-05   2.3457693e-05   3.2809918e-05   3.9979407e-05   3.6984758e-05   3.7339898e-05   3.5471845e-05   4.5703243e-05   4.1962523e-05   4.2277248e-05   4.0967992e-05   4.2373797e-05
   3.0271000e+03   1.8348085e-05   1.9660541e-05   1.8076889e-05   2.0456480e-05   1.8348085e-05   2.1351474e-04   2.3849764e-04   1.9011118e-04   1.5260145e-04   1.3505114e-04   5.0019743e-05   5.0019743e-05   5.0019743e-05   5.8150120e-05   4.9195859e-05   5.2845874e-05   5.0164677e-05   5.2297111e-05   5.0070553e-05   5.1479722e-05   1.9738797e-05   1.9012893e-05   1.9557646e-05   2.1024625e-05   2.3460172e-05   3.2813848e-05   3.9978774e-05   3.6985728e-05   3.7352094e-05   3.5464664e-05   4.5670231e-05   4.1920234e-05   4.2239889e-05   4.0928142e-05   4.2358016e-05
   3.0272000e+03   1.8346451e-05   1.9673029e-05   1.8088880e-05   2.0460921e-05   1.8346451e-05   2.1342915e-04   2.3856730e-04   1.9021980e-04   1.5268780e-04   1.3513094e-04   5.0011311e-05   5.0011311e-05   5.0011311e-05   5.8106051e-05   4.9173975e-05   5.2678458e-05   5.0019472e-05   5.2144934e-05   4.9917320e-05   5.1356326e-05   1.9745789e-05   1.9015856e-05   1.9556160e-05   2.1017711e-05   2.3462652e-05   3.2817779e-05   3.9978141e-05   3.6986699e-05   3.7364289e-05   3.5457484e-05   4.5637219e-05   4.1877946e-05   4.2202530e-05   4.0888291e-05   4.2342235e-05
   3.0273000e+03   1.8344817e-05   1.9685516e-05   1.8100871e-05   2.0465362e-05   1.8344817e-05   2.1334356e-04   2.3863696e-04   1.9032843e-04   1.5277414e-04   1.3521074e-04   5.0002878e-05   5.0002878e-05   5.0002878e-05   5.8061983e-05   4.9152091e-05   5.2511041e-05   4.9874267e-05   5.1992758e-05   4.9764088e-05   5.1232930e-05   1.9752781e-05   1.9018820e-05   1.9554674e-05   2.1010798e-05   2.3465131e-05   3.2821709e-05   3.9977508e-05   3.6987670e-05   3.7376484e-05   3.5450303e-05   4.5604208e-05   4.1835657e-05   4.2165171e-05   4.0848441e-05   4.2326454e-05
   3.0274000e+03   1.8343183e-05   1.9698004e-05   1.8112863e-05   2.0469803e-05   1.8343183e-05   2.1325797e-04   2.3870662e-04   1.9043705e-04   1.5286049e-04   1.3529055e-04   4.9994445e-05   4.9994445e-05   4.9994445e-05   5.8017914e-05   4.9130207e-05   5.2343625e-05   4.9729062e-05   5.1840582e-05   4.9610855e-05   5.1109533e-05   1.9759773e-05   1.9021784e-05   1.9553188e-05   2.1003885e-05   2.3467611e-05   3.2825639e-05   3.9976875e-05   3.6988640e-05   3.7388680e-05   3.5443122e-05   4.5571196e-05   4.1793368e-05   4.2127812e-05   4.0808591e-05   4.2310672e-05
   3.0275000e+03   1.8341549e-05   1.9710492e-05   1.8124854e-05   2.0474244e-05   1.8341549e-05   2.1317238e-04   2.3877628e-04   1.9054567e-04   1.5294684e-04   1.3537035e-04   4.9986013e-05   4.9986013e-05   4.9986013e-05   5.7973845e-05   4.9108324e-05   5.2176209e-05   4.9583857e-05   5.1688405e-05   4.9457622e-05   5.0986137e-05   1.9766765e-05   1.9024747e-05   1.9551702e-05   2.0996972e-05   2.3470090e-05   3.2829569e-05   3.9976242e-05   3.6989611e-05   3.7400875e-05   3.5435941e-05   4.5538184e-05   4.1751079e-05   4.2090453e-05   4.0768741e-05   4.2294891e-05
   3.0276000e+03   1.8339915e-05   1.9722980e-05   1.8136845e-05   2.0478685e-05   1.8339915e-05   2.1308679e-04   2.3884594e-04   1.9065429e-04   1.5303319e-04   1.3545015e-04   4.9977580e-05   4.9977580e-05   4.9977580e-05   5.7929777e-05   4.9086440e-05   5.2008792e-05   4.9438652e-05   5.1536229e-05   4.9304390e-05   5.0862741e-05   1.9773757e-05   1.9027711e-05   1.9550216e-05   2.0990059e-05   2.3472569e-05   3.2833500e-05   3.9975609e-05   3.6990582e-05   3.7413071e-05   3.5428761e-05   4.5505173e-05   4.1708791e-05   4.2053094e-05   4.0728890e-05   4.2279110e-05
   3.0277000e+03   1.8338281e-05   1.9735468e-05   1.8148836e-05   2.0483126e-05   1.8338281e-05   2.1300120e-04   2.3891560e-04   1.9076292e-04   1.5311953e-04   1.3552995e-04   4.9969148e-05   4.9969148e-05   4.9969148e-05   5.7885708e-05   4.9064556e-05   5.1841376e-05   4.9293447e-05   5.1384053e-05   4.9151157e-05   5.0739344e-05   1.9780750e-05   1.9030674e-05   1.9548730e-05   2.0983146e-05   2.3475049e-05   3.2837430e-05   3.9974976e-05   3.6991552e-05   3.7425266e-05   3.5421580e-05   4.5472161e-05   4.1666502e-05   4.2015735e-05   4.0689040e-05   4.2263329e-05
   3.0278000e+03   1.8336647e-05   1.9747956e-05   1.8160827e-05   2.0487566e-05   1.8336647e-05   2.1291561e-04   2.3898526e-04   1.9087154e-04   1.5320588e-04   1.3560975e-04   4.9960715e-05   4.9960715e-05   4.9960715e-05   5.7841640e-05   4.9042672e-05   5.1673959e-05   4.9148242e-05   5.1231876e-05   4.8997925e-05   5.0615948e-05   1.9787742e-05   1.9033638e-05   1.9547244e-05   2.0976233e-05   2.3477528e-05   3.2841360e-05   3.9974343e-05   3.6992523e-05   3.7437461e-05   3.5414399e-05   4.5439149e-05   4.1624213e-05   4.1978376e-05   4.0649190e-05   4.2247547e-05
   3.0279000e+03   1.8335013e-05   1.9760443e-05   1.8172818e-05   2.0492007e-05   1.8335013e-05   2.1283002e-04   2.3905492e-04   1.9098016e-04   1.5329223e-04   1.3568955e-04   4.9952282e-05   4.9952282e-05   4.9952282e-05   5.7797571e-05   4.9020788e-05   5.1506543e-05   4.9003037e-05   5.1079700e-05   4.8844692e-05   5.0492552e-05   1.9794734e-05   1.9036602e-05   1.9545758e-05   2.0969319e-05   2.3480008e-05   3.2845291e-05   3.9973710e-05   3.6993494e-05   3.7449657e-05   3.5407218e-05   4.5406138e-05   4.1581924e-05   4.1941017e-05   4.0609340e-05   4.2231766e-05
   3.0280000e+03   1.8333379e-05   1.9772931e-05   1.8184810e-05   2.0496448e-05   1.8333379e-05   2.1274444e-04   2.3912458e-04   1.9108878e-04   1.5337857e-04   1.3576935e-04   4.9943850e-05   4.9943850e-05   4.9943850e-05   5.7753503e-05   4.8998904e-05   5.1339127e-05   4.8857832e-05   5.0927524e-05   4.8691459e-05   5.0369155e-05   1.9801726e-05   1.9039565e-05   1.9544272e-05   2.0962406e-05   2.3482487e-05   3.2849221e-05   3.9973077e-05   3.6994464e-05   3.7461852e-05   3.5400038e-05   4.5373126e-05   4.1539635e-05   4.1903658e-05   4.0569489e-05   4.2215985e-05
   3.0281000e+03   1.8331745e-05   1.9785419e-05   1.8196801e-05   2.0500889e-05   1.8331745e-05   2.1265885e-04   2.3919424e-04   1.9119741e-04   1.5346492e-04   1.3584915e-04   4.9935417e-05   4.9935417e-05   4.9935417e-05   5.7709434e-05   4.8977020e-05   5.1171710e-05   4.8712627e-05   5.0775347e-05   4.8538227e-05   5.0245759e-05   1.9808718e-05   1.9042529e-05   1.9542786e-05   2.0955493e-05   2.3484966e-05   3.2853151e-05   3.9972444e-05   3.6995435e-05   3.7474047e-05   3.5392857e-05   4.5340114e-05   4.1497347e-05   4.1866299e-05   4.0529639e-05   4.2200204e-05
   3.0282000e+03   1.8330112e-05   1.9797907e-05   1.8208792e-05   2.0505330e-05   1.8330112e-05   2.1257326e-04   2.3926390e-04   1.9130603e-04   1.5355127e-04   1.3592895e-04   4.9926985e-05   4.9926985e-05   4.9926985e-05   5.7665365e-05   4.8955136e-05   5.1004294e-05   4.8567422e-05   5.0623171e-05   4.8384994e-05   5.0122363e-05   1.9815710e-05   1.9045493e-05   1.9541300e-05   2.0948580e-05   2.3487446e-05   3.2857081e-05   3.9971811e-05   3.6996405e-05   3.7486243e-05   3.5385676e-05   4.5307103e-05   4.1455058e-05   4.1828940e-05   4.0489789e-05   4.2184422e-05
   3.0283000e+03   1.8328478e-05   1.9810395e-05   1.8220783e-05   2.0509771e-05   1.8328478e-05   2.1248767e-04   2.3933356e-04   1.9141465e-04   1.5363761e-04   1.3600875e-04   4.9918552e-05   4.9918552e-05   4.9918552e-05   5.7621297e-05   4.8933252e-05   5.0836878e-05   4.8422217e-05   5.0470995e-05   4.8231762e-05   4.9998966e-05   1.9822703e-05   1.9048456e-05   1.9539814e-05   2.0941667e-05   2.3489925e-05   3.2861012e-05   3.9971178e-05   3.6997376e-05   3.7498438e-05   3.5378496e-05   4.5274091e-05   4.1412769e-05   4.1791581e-05   4.0449939e-05   4.2168641e-05
   3.0284000e+03   1.8326844e-05   1.9822883e-05   1.8232774e-05   2.0514212e-05   1.8326844e-05   2.1240208e-04   2.3940322e-04   1.9152327e-04   1.5372396e-04   1.3608856e-04   4.9910120e-05   4.9910120e-05   4.9910120e-05   5.7577228e-05   4.8911368e-05   5.0669461e-05   4.8277012e-05   5.0318818e-05   4.8078529e-05   4.9875570e-05   1.9829695e-05   1.9051420e-05   1.9538328e-05   2.0934754e-05   2.3492404e-05   3.2864942e-05   3.9970545e-05   3.6998347e-05   3.7510634e-05   3.5371315e-05   4.5241079e-05   4.1370480e-05   4.1754222e-05   4.0410088e-05   4.2152860e-05
   3.0285000e+03   1.8325210e-05   1.9835370e-05   1.8244765e-05   2.0518653e-05   1.8325210e-05   2.1231649e-04   2.3947288e-04   1.9163189e-04   1.5381031e-04   1.3616836e-04   4.9901687e-05   4.9901687e-05   4.9901687e-05   5.7533160e-05   4.8889484e-05   5.0502045e-05   4.8131807e-05   5.0166642e-05   4.7925296e-05   4.9752174e-05   1.9836687e-05   1.9054384e-05   1.9536842e-05   2.0927840e-05   2.3494884e-05   3.2868872e-05   3.9969912e-05   3.6999317e-05   3.7522829e-05   3.5364134e-05   4.5208068e-05   4.1328191e-05   4.1716863e-05   4.0370238e-05   4.2137079e-05
   3.0286000e+03   1.8323576e-05   1.9847858e-05   1.8256756e-05   2.0523094e-05   1.8323576e-05   2.1223090e-04   2.3954254e-04   1.9174052e-04   1.5389666e-04   1.3624816e-04   4.9893254e-05   4.9893254e-05   4.9893254e-05   5.7489091e-05   4.8867600e-05   5.0334629e-05   4.7986602e-05   5.0014466e-05   4.7772064e-05   4.9628777e-05   1.9843679e-05   1.9057347e-05   1.9535356e-05   2.0920927e-05   2.3497363e-05   3.2872803e-05   3.9969279e-05   3.7000288e-05   3.7535024e-05   3.5356953e-05   4.5175056e-05   4.1285903e-05   4.1679504e-05   4.0330388e-05   4.2121297e-05
   3.0287000e+03   1.8321942e-05   1.9860346e-05   1.8268748e-05   2.0527535e-05   1.8321942e-05   2.1214531e-04   2.3961220e-04   1.9184914e-04   1.5398300e-04   1.3632796e-04   4.9884822e-05   4.9884822e-05   4.9884822e-05   5.7445023e-05   4.8845716e-05   5.0167212e-05   4.7841397e-05   4.9862289e-05   4.7618831e-05   4.9505381e-05   1.9850671e-05   1.9060311e-05   1.9533870e-05   2.0914014e-05   2.3499843e-05   3.2876733e-05   3.9968646e-05   3.7001259e-05   3.7547220e-05   3.5349773e-05   4.5142045e-05   4.1243614e-05   4.1642145e-05   4.0290538e-05   4.2105516e-05
   3.0288000e+03   1.8320308e-05   1.9872834e-05   1.8280739e-05   2.0531976e-05   1.8320308e-05   2.1205972e-04   2.3968185e-04   1.9195776e-04   1.5406935e-04   1.3640776e-04   4.9876389e-05   4.9876389e-05   4.9876389e-05   5.7400954e-05   4.8823832e-05   4.9999796e-05   4.7696192e-05   4.9710113e-05   4.7465599e-05   4.9381985e-05   1.9857663e-05   1.9063275e-05   1.9532384e-05   2.0907101e-05   2.3502322e-05   3.2880663e-05   3.9968013e-05   3.7002229e-05   3.7559415e-05   3.5342592e-05   4.5109033e-05   4.1201325e-05   4.1604786e-05   4.0250687e-05   4.2089735e-05
   3.0289000e+03   1.8318674e-05   1.9885322e-05   1.8292730e-05   2.0536417e-05   1.8318674e-05   2.1197413e-04   2.3975151e-04   1.9206638e-04   1.5415570e-04   1.3648756e-04   4.9867957e-05   4.9867957e-05   4.9867957e-05   5.7356885e-05   4.8801948e-05   4.9832380e-05   4.7550987e-05   4.9557937e-05   4.7312366e-05   4.9258588e-05   1.9864656e-05   1.9066238e-05   1.9530898e-05   2.0900188e-05   2.3504801e-05   3.2884593e-05   3.9967380e-05   3.7003200e-05   3.7571610e-05   3.5335411e-05   4.5076021e-05   4.1159036e-05   4.1567427e-05   4.0210837e-05   4.2073954e-05
   3.0290000e+03   1.8317040e-05   1.9897810e-05   1.8304721e-05   2.0540858e-05   1.8317040e-05   2.1188854e-04   2.3982117e-04   1.9217501e-04   1.5424205e-04   1.3656736e-04   4.9859524e-05   4.9859524e-05   4.9859524e-05   5.7312817e-05   4.8780065e-05   4.9664963e-05   4.7405782e-05   4.9405760e-05   4.7159133e-05   4.9135192e-05   1.9871648e-05   1.9069202e-05   1.9529412e-05   2.0893275e-05   2.3507281e-05   3.2888524e-05   3.9966747e-05   3.7004171e-05   3.7583806e-05   3.5328230e-05   4.5043010e-05   4.1116747e-05   4.1530068e-05   4.0170987e-05   4.2058172e-05
   3.0291000e+03   1.8315406e-05   1.9910297e-05   1.8316712e-05   2.0545298e-05   1.8315406e-05   2.1180295e-04   2.3989083e-04   1.9228363e-04   1.5432839e-04   1.3664716e-04   4.9851091e-05   4.9851091e-05   4.9851091e-05   5.7268748e-05   4.8758181e-05   4.9497547e-05   4.7260577e-05   4.9253584e-05   4.7005901e-05   4.9011796e-05   1.9878640e-05   1.9072165e-05   1.9527926e-05   2.0886362e-05   2.3509760e-05   3.2892454e-05   3.9966114e-05   3.7005141e-05   3.7596001e-05   3.5321050e-05   4.5009998e-05   4.1074459e-05   4.1492709e-05   4.0131137e-05   4.2042391e-05
   3.0292000e+03   1.8313772e-05   1.9922785e-05   1.8328703e-05   2.0549739e-05   1.8313772e-05   2.1171736e-04   2.3996049e-04   1.9239225e-04   1.5441474e-04   1.3672696e-04   4.9842659e-05   4.9842659e-05   4.9842659e-05   5.7224680e-05   4.8736297e-05   4.9330131e-05   4.7115372e-05   4.9101408e-05   4.6852668e-05   4.8888399e-05   1.9885632e-05   1.9075129e-05   1.9526440e-05   2.0879448e-05   2.3512239e-05   3.2896384e-05   3.9965481e-05   3.7006112e-05   3.7608196e-05   3.5313869e-05   4.4976986e-05   4.1032170e-05   4.1455350e-05   4.0091286e-05   4.2026610e-05
   3.0293000e+03   1.8312138e-05   1.9935273e-05   1.8340695e-05   2.0554180e-05   1.8312138e-05   2.1163177e-04   2.4003015e-04   1.9250087e-04   1.5450109e-04   1.3680676e-04   4.9834226e-05   4.9834226e-05   4.9834226e-05   5.7180611e-05   4.8714413e-05   4.9162714e-05   4.6970167e-05   4.8949232e-05   4.6699436e-05   4.8765003e-05   1.9892624e-05   1.9078093e-05   1.9524954e-05   2.0872535e-05   2.3514719e-05   3.2900315e-05   3.9964848e-05   3.7007083e-05   3.7620392e-05   3.5306688e-05   4.4943975e-05   4.0989881e-05   4.1417991e-05   4.0051436e-05   4.2010829e-05
   3.0294000e+03   1.8310504e-05   1.9947761e-05   1.8352686e-05   2.0558621e-05   1.8310504e-05   2.1154618e-04   2.4009981e-04   1.9260950e-04   1.5458743e-04   1.3688657e-04   4.9825794e-05   4.9825794e-05   4.9825794e-05   5.7136543e-05   4.8692529e-05   4.8995298e-05   4.6824962e-05   4.8797055e-05   4.6546203e-05   4.8641607e-05   1.9899616e-05   1.9081056e-05   1.9523468e-05   2.0865622e-05   2.3517198e-05   3.2904245e-05   3.9964215e-05   3.7008053e-05   3.7632587e-05   3.5299508e-05   4.4910963e-05   4.0958156e-05   4.1400678e-05   4.0034244e-05   4.1995047e-05
   3.0295000e+03   1.8308870e-05   1.9960249e-05   1.8364677e-05   2.0563062e-05   1.8308870e-05   2.1146059e-04   2.4016947e-04   1.9271812e-04   1.5467378e-04   1.3696637e-04   4.9817361e-05   4.9817361e-05   4.9817361e-05   5.7092474e-05   4.8670645e-05   4.8827882e-05   4.6679757e-05   4.8644879e-05   4.6392970e-05   4.8518210e-05   1.9906609e-05   1.9084020e-05   1.9521982e-05   2.0858709e-05   2.3519678e-05   3.2908175e-05   3.9963582e-05   3.7009024e-05   3.7644783e-05   3.5292327e-05   4.4889451e-05   4.0957535e-05   4.1397499e-05   4.0046927e-05   4.1979369e-05
   3.0296000e+03   1.8307236e-05   1.9972737e-05   1.8376668e-05   2.0567503e-05   1.8307236e-05   2.1137501e-04   2.4023913e-04   1.9282674e-04   1.5476013e-04   1.3704617e-04   4.9808929e-05   4.9808929e-05   4.9808929e-05   5.7048405e-05   4.8648761e-05   4.8660465e-05   4.6534552e-05   4.8492703e-05   4.6239738e-05   4.8394814e-05   1.9913601e-05   1.9086984e-05   1.9520496e-05   2.0851796e-05   2.3522157e-05   3.2912105e-05   3.9962949e-05   3.7009995e-05   3.7656978e-05   3.5285146e-05   4.4879095e-05   4.0956913e-05   4.1394320e-05   4.0059611e-05   4.1963951e-05
   3.0297000e+03   1.8305602e-05   1.9985224e-05   1.8388659e-05   2.0571944e-05   1.8305602e-05   2.1128942e-04   2.4030879e-04   1.9293536e-04   1.5484648e-04   1.3712597e-04   4.9800496e-05   4.9800496e-05   4.9800496e-05   5.7004337e-05   4.8626877e-05   4.8493049e-05   4.6389347e-05   4.8340526e-05   4.6086505e-05   4.8271418e-05   1.9920593e-05   1.9089947e-05   1.9519010e-05   2.0844883e-05   2.3524636e-05   3.2916036e-05   3.9962316e-05   3.7010965e-05   3.7669173e-05   3.5277965e-05   4.4868740e-05   4.0956292e-05   4.1391141e-05   4.0072294e-05   4.1948533e-05
   3.0298000e+03   1.8303968e-05   1.9997712e-05   1.8400650e-05   2.0576385e-05   1.8303968e-05   2.1120383e-04   2.4037845e-04   1.9304399e-04   1.5493282e-04   1.3720577e-04   4.9792063e-05   4.9792063e-05   4.9792063e-05   5.6960268e-05   4.8604993e-05   4.8325633e-05   4.6244142e-05   4.8188350e-05   4.5933273e-05   4.8148021e-05   1.9927585e-05   1.9092911e-05   1.9517524e-05   2.0837970e-05   2.3527116e-05   3.2919966e-05   3.9961683e-05   3.7011936e-05   3.7681369e-05   3.5270785e-05   4.4858385e-05   4.0955670e-05   4.1387962e-05   4.0084978e-05   4.1933115e-05
   3.0299000e+03   1.8302334e-05   2.0010200e-05   1.8412641e-05   2.0580826e-05   1.8302334e-05   2.1111824e-04   2.4044811e-04   1.9315261e-04   1.5501917e-04   1.3728557e-04   4.9783631e-05   4.9783631e-05   4.9783631e-05   5.6916200e-05   4.8583109e-05   4.8158216e-05   4.6098937e-05   4.8036174e-05   4.5780040e-05   4.8024625e-05   1.9934577e-05   1.9095875e-05   1.9516038e-05   2.0831056e-05   2.3529595e-05   3.2923896e-05   3.9961050e-05   3.7012907e-05   3.7693564e-05   3.5263604e-05   4.4848029e-05   4.0955049e-05   4.1384783e-05   4.0097661e-05   4.1917698e-05
   3.0300000e+03   1.8301158e-05   2.0022472e-05   1.8422289e-05   2.0584895e-05   1.8301158e-05   2.1103265e-04   2.4051777e-04   1.9325897e-04   1.5510552e-04   1.3734681e-04   4.9775198e-05   4.9775198e-05   4.9775198e-05   5.6872131e-05   4.8561225e-05   4.7990800e-05   4.5953732e-05   4.7901413e-05   4.5626807e-05   4.7901229e-05   1.9941287e-05   1.9099873e-05   1.9515162e-05   2.0824143e-05   2.3531822e-05   3.2927826e-05   3.9960417e-05   3.7013033e-05   3.7705759e-05   3.5259487e-05   4.4837674e-05   4.0954427e-05   4.1381604e-05   4.0110344e-05   4.1902280e-05
   3.0301000e+03   1.8313627e-05   2.0031021e-05   1.8423007e-05   2.0583842e-05   1.8313627e-05   2.1091259e-04   2.4056053e-04   1.9328251e-04   1.5512102e-04   1.3735143e-04   4.9837199e-05   4.9837199e-05   4.9837199e-05   5.6984768e-05   4.8637123e-05   4.7934834e-05   4.5887203e-05   4.7858960e-05   4.5591257e-05   4.7866706e-05   1.9947244e-05   1.9108047e-05   1.9522620e-05   2.0820997e-05   2.3528767e-05   3.2937672e-05   3.9956446e-05   3.7008206e-05   3.7681670e-05   3.5262822e-05   4.4827318e-05   4.0953806e-05   4.1378424e-05   4.0123028e-05   4.1886862e-05
   3.0302000e+03   1.8326096e-05   2.0039570e-05   1.8423725e-05   2.0582790e-05   1.8326096e-05   2.1078267e-04   2.4059043e-04   1.9330604e-04   1.5512263e-04   1.3735604e-04   4.9922858e-05   4.9922858e-05   4.9922858e-05   5.7107847e-05   4.8747824e-05   4.7897368e-05   4.5835634e-05   4.7816506e-05   4.5567868e-05   4.7847142e-05   1.9953200e-05   1.9116221e-05   1.9530077e-05   2.0818885e-05   2.3525712e-05   3.2947520e-05   3.9950738e-05   3.7003378e-05   3.7653306e-05   3.5266158e-05   4.4816963e-05   4.0953184e-05   4.1375245e-05   4.0135711e-05   4.1871444e-05
   3.0303000e+03   1.8338565e-05   2.0048120e-05   1.8424443e-05   2.0581737e-05   1.8338565e-05   2.1065276e-04   2.4062032e-04   1.9332958e-04   1.5512424e-04   1.3736066e-04   5.0008517e-05   5.0008517e-05   5.0008517e-05   5.7230926e-05   4.8858525e-05   4.7859902e-05   4.5784065e-05   4.7774052e-05   4.5544478e-05   4.7827578e-05   1.9959156e-05   1.9124395e-05   1.9537535e-05   2.0816772e-05   2.3522657e-05   3.2957369e-05   3.9945031e-05   3.6998550e-05   3.7624943e-05   3.5269494e-05   4.4806608e-05   4.0952563e-05   4.1372066e-05   4.0148395e-05   4.1856026e-05
   3.0304000e+03   1.8351034e-05   2.0056669e-05   1.8425161e-05   2.0580684e-05   1.8351034e-05   2.1052284e-04   2.4065021e-04   1.9335311e-04   1.5512585e-04   1.3736527e-04   5.0094176e-05   5.0094176e-05   5.0094176e-05   5.7354005e-05   4.8969226e-05   4.7822436e-05   4.5732496e-05   4.7731598e-05   4.5521088e-05   4.7808014e-05   1.9965113e-05   1.9132569e-05   1.9544993e-05   2.0814660e-05   2.3519603e-05   3.2967217e-05   3.9939324e-05   3.6993723e-05   3.7596579e-05   3.5272830e-05   4.4796252e-05   4.0951941e-05   4.1368887e-05   4.0161078e-05   4.1840608e-05
   3.0305000e+03   1.8363503e-05   2.0065218e-05   1.8425879e-05   2.0579632e-05   1.8363503e-05   2.1039293e-04   2.4068010e-04   1.9337665e-04   1.5512745e-04   1.3736989e-04   5.0179835e-05   5.0179835e-05   5.0179835e-05   5.7477084e-05   4.9079927e-05   4.7784970e-05   4.5680927e-05   4.7689144e-05   4.5497698e-05   4.7788450e-05   1.9971069e-05   1.9140743e-05   1.9552450e-05   2.0812547e-05   2.3516548e-05   3.2977065e-05   3.9933617e-05   3.6988895e-05   3.7568215e-05   3.5276166e-05   4.4785897e-05   4.0951320e-05   4.1365708e-05   4.0173762e-05   4.1825190e-05
   3.0306000e+03   1.8375973e-05   2.0073768e-05   1.8426597e-05   2.0578579e-05   1.8375973e-05   2.1026301e-04   2.4070999e-04   1.9340019e-04   1.5512906e-04   1.3737450e-04   5.0265495e-05   5.0265495e-05   5.0265495e-05   5.7600163e-05   4.9190628e-05   4.7747503e-05   4.5629358e-05   4.7646690e-05   4.5474308e-05   4.7768886e-05   1.9977025e-05   1.9148917e-05   1.9559908e-05   2.0810435e-05   2.3513493e-05   3.2986914e-05   3.9927910e-05   3.6984068e-05   3.7539852e-05   3.5279501e-05   4.4775542e-05   4.0950698e-05   4.1362529e-05   4.0186445e-05   4.1809772e-05
   3.0307000e+03   1.8388442e-05   2.0082317e-05   1.8427315e-05   2.0577526e-05   1.8388442e-05   2.1013310e-04   2.4073988e-04   1.9342372e-04   1.5513067e-04   1.3737912e-04   5.0351154e-05   5.0351154e-05   5.0351154e-05   5.7723242e-05   4.9301329e-05   4.7710037e-05   4.5577789e-05   4.7604236e-05   4.5450918e-05   4.7749322e-05   1.9982982e-05   1.9157091e-05   1.9567365e-05   2.0808323e-05   2.3510438e-05   3.2996762e-05   3.9922203e-05   3.6979240e-05   3.7511488e-05   3.5282837e-05   4.4765186e-05   4.0950077e-05   4.1359350e-05   4.0199129e-05   4.1794354e-05
   3.0308000e+03   1.8400911e-05   2.0090866e-05   1.8428033e-05   2.0576473e-05   1.8400911e-05   2.1000318e-04   2.4076977e-04   1.9344726e-04   1.5513228e-04   1.3738373e-04   5.0436813e-05   5.0436813e-05   5.0436813e-05   5.7846321e-05   4.9412030e-05   4.7672571e-05   4.5526220e-05   4.7561782e-05   4.5427528e-05   4.7729758e-05   1.9988938e-05   1.9165265e-05   1.9574823e-05   2.0806210e-05   2.3507383e-05   3.3006611e-05   3.9916495e-05   3.6974412e-05   3.7483124e-05   3.5286173e-05   4.4754831e-05   4.0949455e-05   4.1356171e-05   4.0211812e-05   4.1778936e-05
   3.0309000e+03   1.8413380e-05   2.0099415e-05   1.8428751e-05   2.0575421e-05   1.8413380e-05   2.0987327e-04   2.4079966e-04   1.9347079e-04   1.5513389e-04   1.3738835e-04   5.0522472e-05   5.0522472e-05   5.0522472e-05   5.7969400e-05   4.9522731e-05   4.7635105e-05   4.5474651e-05   4.7519328e-05   4.5404138e-05   4.7710194e-05   1.9994894e-05   1.9173439e-05   1.9582280e-05   2.0804098e-05   2.3504328e-05   3.3016459e-05   3.9910788e-05   3.6969585e-05   3.7454761e-05   3.5289509e-05   4.4744475e-05   4.0948834e-05   4.1352992e-05   4.0224495e-05   4.1763518e-05
   3.0310000e+03   1.8425849e-05   2.0107965e-05   1.8429469e-05   2.0574368e-05   1.8425849e-05   2.0974335e-04   2.4082955e-04   1.9349433e-04   1.5513550e-04   1.3739296e-04   5.0608131e-05   5.0608131e-05   5.0608131e-05   5.8092479e-05   4.9633432e-05   4.7597639e-05   4.5423082e-05   4.7476874e-05   4.5380748e-05   4.7690630e-05   2.0000851e-05   1.9181613e-05   1.9589738e-05   2.0801985e-05   2.3501274e-05   3.3026307e-05   3.9905081e-05   3.6964757e-05   3.7426397e-05   3.5292845e-05   4.4734120e-05   4.0948212e-05   4.1349813e-05   4.0237179e-05   4.1748100e-05
