Pandora #121 direct sun retrievals of total ozone vertical column amounts
at Izana Atmospheric Research Center, Spain, Lat 28.309°, Long -16.4994°, 2360m a.s.l.
Data are not cloud screened! For cloud screening use columns 5 or 6 and column 8.
File created with script <extract_gas> on Mon 12 Sep 2016, 15:22:01 UT
---------------------------------------------------------------------------------------
Column 1: UT date and time for center of measurement, yyyymmddThhmmssZ (ISO 8601)
Column 2: Total duration of measurement in seconds
Column 3: Solar zenith angle at the center-time of the measurement in degree
Column 4: Solar azimuth at the center-time of the measurement in degree, 0=north, increases clockwise
Column 5: rms of unweighted spectral fitting residuals
Column 6: Normalized rms of weighted spectral fitting residuals
Column 7: Ozone vertical column amount [Dobson Units]
Column 8: Uncertainty of ozone vertical column amount [Dobson Units]
Column 9: Direct sun ozone air mass factor
Column 10: Sum over 2^i with i being a level 2 error index (see level 2 data header)
Column 11: Effective temperature [°C], 999=no effective temperature given
Column 12: Estimated average residual stray light level [%] (see level 2 data header)
Column 13: Retrieved wavelength shift [nm], -9=no wavelength change determination
Column 14: Position of filterwheel #2, 0=filterwheel not used, 1-9 are valid positions
Column 15: Fitting result index: 1,2=no error, >2=error
Column 16: Ozone effective temperature [K], -9=not retrieved or retrieval not successfull
Column 17: Uncertainty of ozone effective temperature [K], -9=not retrieved or retrieval not successfull
---------------------------------------------------------------------------------------
20160902T070000Z 32.00 87.52 82.56 7.708e-02 5.296e-02 6.6411e+01 3.7983e+02 12.107 36 16.00 -9.00 -0.33133 8 2 -9.0 -9.0
20160902T070854Z 33.82 85.57 83.61 2.027e-01 6.646e-03 2.5541e+02 2.3005e+00 9.554 0 16.01 -9.00 -0.00213 8 2 -9.0 -9.0
20160902T072125Z 33.62 82.83 85.07 3.507e-02 3.479e-03 2.7118e+02 4.9293e-01 6.974 0 16.02 -9.00 -0.01001 8 2 -9.0 -9.0
20160902T072638Z 33.68 81.69 85.68 3.987e-02 3.731e-03 2.7611e+02 3.5334e-01 6.217 0 16.02 -9.00 -0.00887 8 2 -9.0 -9.0
20160902T074012Z 33.70 78.71 87.26 1.040e-02 3.874e-03 2.8210e+02 1.9682e-01 4.809 0 16.03 -9.00 -0.01057 8 2 -9.0 -9.0
20160902T074552Z 33.71 77.46 87.92 9.737e-03 3.992e-03 2.8336e+02 1.6950e-01 4.386 0 16.04 -9.00 -0.01134 8 2 -9.0 -9.0
20160902T075053Z 33.74 76.36 88.51 8.968e-03 4.167e-03 2.8422e+02 1.4991e-01 4.068 0 16.05 -9.00 -0.01184 8 2 -9.0 -9.0
20160902T075604Z 33.71 75.22 89.12 8.703e-03 4.311e-03 2.8509e+02 1.3615e-01 3.783 0 16.06 -9.00 -0.01249 8 2 -9.0 -9.0
20160902T080138Z 33.54 73.99 89.77 8.416e-03 4.386e-03 2.8610e+02 1.2612e-01 3.519 0 16.07 -9.00 -0.01291 8 2 -9.0 -9.0
20160902T080623Z 33.59 72.95 90.34 8.471e-03 4.570e-03 2.8632e+02 1.1820e-01 3.321 0 16.09 -9.00 -0.01313 8 2 -9.0 -9.0
20160902T081637Z 33.59 70.70 91.57 7.894e-03 4.705e-03 2.8612e+02 1.0698e-01 2.964 0 16.11 -9.00 -0.01403 8 2 -9.0 -9.0
20160902T082314Z 33.45 69.24 92.37 7.793e-03 4.798e-03 2.8523e+02 1.0311e-01 2.773 0 16.12 -9.00 -0.01378 8 2 -9.0 -9.0
20160902T082844Z 33.45 68.03 93.05 7.733e-03 4.878e-03 2.8555e+02 9.8552e-02 2.632 4 16.13 -9.00 -0.01349 8 2 -9.0 -9.0
20160902T083334Z 33.43 66.97 93.65 7.521e-03 4.877e-03 2.8510e+02 9.7025e-02 2.521 4 16.13 -9.00 -0.01358 8 2 -9.0 -9.0
20160902T083843Z 33.41 65.84 94.29 7.413e-03 4.968e-03 2.8534e+02 9.6017e-02 2.413 0 16.14 -9.00 -0.01343 8 2 -9.0 -9.0
20160902T084821Z 33.56 63.73 95.52 7.354e-03 5.039e-03 2.8551e+02 9.2169e-02 2.236 0 16.15 -9.00 -0.01326 8 2 -9.0 -9.0
20160902T085349Z 33.37 62.53 96.24 7.297e-03 5.143e-03 2.8446e+02 9.0945e-02 2.148 0 16.16 -9.00 -0.01318 8 2 -9.0 -9.0
